sku,handle,source row,title,reason,remote handle match
SWAROVSKI SRE180 E-BK2S,swarovski-sre180-e-bk2s,18138,SWAROVSKI REVEALED OPEN LED 3000K SRE180 EARTH,no remote variant with matching SKU,no
SWAROVSKI SRE320 E-BK2S,swarovski-sre320-e-bk2s,18139,SWAROVSKI REVEALED OPEN LED 3000K SRE320 EARTH,no remote variant with matching SKU,no
SWAROVSKI SRE330 E-WH2S,swarovski-sre330-e-wh2s,18140,SWAROVSKI REVEALED SRE330E-WH2S OPEN LED,no remote variant with matching SKU,no
SWAROVSKI SST132 E-BK2S,swarovski-sst132-e-bk2s,18141,"SWARVOSKI STRANDELIER SST132E-BK2S 6500K LED,",no remote variant with matching SKU,no
SWAROVSKI STA700 E-BK1S,swarovski-sta700-e-bk1s,18142,SWAROVSKI SEVETTI STA700E-BK1S 12 LIGHT *D,no remote variant with matching SKU,no
SWAROVSKI STW11 0E-SS1S,swarovski-stw11-0e-ss1s,18143,SWAROVSKI GLISSANDO WALL SCONE STW110E-SS1S,no remote variant with matching SKU,no
SWAROVSKI STW31 0E-SS1S,swarovski-stw31-0e-ss1s,18144,SWAROVSKI GLISSANDO SHORT PENDANT STW310E-,no remote variant with matching SKU,no
SWAROVSKI STW41 0E-SS1S,swarovski-stw41-0e-ss1s,18145,SWAROVSKI GLISSANDO LONG PENDANT STW410E-,no remote variant with matching SKU,no
SWAROVSKI STW51 0E-SS1S,swarovski-stw51-0e-ss1s,18146,SWAROVSKI GLISSANDO SHORT PENDANT STW510E-,no remote variant with matching SKU,no
SWAROVSKI XCAPE-77X20A-1,swarovski-xcape-77x20a-1,18147,SWAROVSKI CUSTOM ART PIECE NEST XCAPE-77X20A-1,no remote variant with matching SKU,no
SWAROVSKI XSC611 E-SS1S-36,swarovski-xsc611-e-ss1s-36,18148,"SWAROVSKI CUSTOM CIRCLE 36"" SCXSC611E-SS1S-36 4000K",no remote variant with matching SKU,no
SWAROVSKI XSPU14 0E-SS1S,swarovski-xspu14-0e-ss1s,18149,SWAROVSKI SELENE XSPU140E-SS1S LED 3000K,no remote variant with matching SKU,no
SWAROVSKI XSPU16 0E-SS1S,swarovski-xspu16-0e-ss1s,18150,SWAROVSKI SELENE XSPU160E-SS1S LED 3000K,no remote variant with matching SKU,no
SWARVOSKI 280241,swarvoski-280241,18151,SWAROVSKI PRISM SPOT 45° FOR FIBER OPTIC (A9942,no remote variant with matching SKU,no
SWARVOSKI 633433,swarvoski-633433,18152,SWARVOSKI SUPREME REFLECT CRL HLV CRY-CAL,no remote variant with matching SKU,no
SWARVOSKI 858199,swarvoski-858199,18153,"SWAROVSKI EXTENSION CABLE, FOR STARLED (A9943",no remote variant with matching SKU,no
SWARVOSKI 858222,swarvoski-858222,18154,"SWAROVSKI DOUBLE CUBE STRAIGHT FOR STARLED,",no remote variant with matching SKU,no
SWARVOSKI 878135,swarvoski-878135,18155,SWAROVSKI LED DISTRIBUTION MODULE 1W,no remote variant with matching SKU,no
SWARVOSKI 887653,swarvoski-887653,18156,SWAROVSKI CRYSTAL 25mm ANTIQUE GREEN FOR,no remote variant with matching SKU,no
SWARVOSKI 887658,swarvoski-887658,18157,"CRYSTAL 25mm LIGHT TOPAZ FOR STARLED, NICKEL",no remote variant with matching SKU,no
SWARVOSKI 914919,swarvoski-914919,18158,SWAROVSKI CRYSTAL BLOOM RECESSED 1200MM (A9943,no remote variant with matching SKU,no
SWARVOSKI 977979,swarvoski-977979,18159,"SWAROVSKI CRYSTAL 4 5rhomb FOR STARLED DELUXE,",no remote variant with matching SKU,no
SY 001/BL,sy-001-bl,18160,SY 001/BLUE WALL LIGHT,no remote variant with matching SKU,no
SY 001/CH,sy-001-ch,18161,SY 001/CHROME WALL LIGHT,no remote variant with matching SKU,no
SY 001/GD,sy-001-gd,18162,SY 001/GOLD WALL LIGHT,no remote variant with matching SKU,no
SY 001/PK,sy-001-pk,18163,SY 001/PINK WALL LIGHT,no remote variant with matching SKU,no
SY 072,sy-072,18164,SY 072,no remote variant with matching SKU,no
SY 080 BR+GD,sy-080-br-gd,18165,SY 080 BR+GD,no remote variant with matching SKU,no
SY 101 PINK,sy-101-pink,18166,SY 101 PINK,no remote variant with matching SKU,no
SY 101/5 CL,sy-101-5-cl,18167,SY 101/5 CL ENERGY SAVING LIGHT,no remote variant with matching SKU,no
SY 101/B,sy-101-b,18168,SY 101/BLUE CEILING LIGHT,no remote variant with matching SKU,no
SY 101/C,sy-101-c,18169,SY 101/C ENERGY SAVER CEILING LIGHT,no remote variant with matching SKU,no
SY 101/G,sy-101-g,18170,SY 101/GREEN CEILING LIGHT,no remote variant with matching SKU,no
SY 101/R,sy-101-r,18171,SY 101/RED CEILING LIGHT,no remote variant with matching SKU,no
SY 101/WL/GD,sy-101-wl-gd,18172,SY 101/WL/GOLD CEILING LIGHT,no remote variant with matching SKU,no
SY 102/WL/CH,sy-102-wl-ch,18173,SY 102/WL/CH SY 102/2 WALL LIGHT,no remote variant with matching SKU,no
SY 105 BG,sy-105-bg,18174,SY 105 BG,no remote variant with matching SKU,no
SY 105 CR,sy-105-cr,18175,SY 105 CR,no remote variant with matching SKU,no
SY 105 GR,sy-105-gr,18176,SY 105 GR WALL LIGHT,no remote variant with matching SKU,no
SY 106,sy-106,18177,SY 106 WALL LIGHT,no remote variant with matching SKU,no
SY 106 BR,sy-106-br,18178,SY 106 BR,no remote variant with matching SKU,no
SY 106 VG,sy-106-vg,18179,SY 106 VG,no remote variant with matching SKU,no
SY 108/1 BL,sy-108-1-bl,18180,SY 108/1 BL,no remote variant with matching SKU,no
SY 108/1 GR,sy-108-1-gr,18181,SY 108/1 GR,no remote variant with matching SKU,no
SY 108/1 PK,sy-108-1-pk,18182,SY 108/1 PK,no remote variant with matching SKU,no
SY 108/1 WH,sy-108-1-wh,18183,SY 108/1 WH,no remote variant with matching SKU,no
SY 108/3 BL,sy-108-3-bl,18184,SY 108/3 BL,no remote variant with matching SKU,no
SY 108/3 GR,sy-108-3-gr,18185,SY 108/3 GR,no remote variant with matching SKU,no
SY 108/3 PK,sy-108-3-pk,18186,SY 108/3 PK,no remote variant with matching SKU,no
SY 108/3 WH,sy-108-3-wh,18187,SY 108/3 WH,no remote variant with matching SKU,no
SY 108/5 BL,sy-108-5-bl,18188,SY 108/5 BL,no remote variant with matching SKU,no
SY 108/5 GR,sy-108-5-gr,18189,SY 108/5 GR,no remote variant with matching SKU,no
SY 108/5 PK,sy-108-5-pk,18190,SY 108/5 PK,no remote variant with matching SKU,no
SY 108/5 WH,sy-108-5-wh,18191,SY 108/5 WH,no remote variant with matching SKU,no
SY 109 GLASS,sy-109-glass,18192,SY 109 GLASS GLASS ONLY,no remote variant with matching SKU,no
SY 109/1 BL,sy-109-1-bl,18193,SY 109/1 BL,no remote variant with matching SKU,no
SY 109/1 CL,sy-109-1-cl,18194,SY 109/1 CL,no remote variant with matching SKU,no
SY 109/1 GR,sy-109-1-gr,18195,SY 109/1 GR,no remote variant with matching SKU,no
SY 109/1 PK,sy-109-1-pk,18196,SY 109/1 PK,no remote variant with matching SKU,no
SY 109/3 BG,sy-109-3-bg,18197,SY 109/3 BG,no remote variant with matching SKU,no
SY 109/3 BK,sy-109-3-bk,18198,SY 109/3 BK,no remote variant with matching SKU,no
SY 109/3 BL,sy-109-3-bl,18199,SY 109/3 BL,no remote variant with matching SKU,no
SY 109/3 CL,sy-109-3-cl,18200,SY 109/3 CL,no remote variant with matching SKU,no
SY 109/3 GR,sy-109-3-gr,18201,SY 109/3 GR,no remote variant with matching SKU,no
SY 109/3 PK,sy-109-3-pk,18202,SY 109/3 PK,no remote variant with matching SKU,no
SY 109/3 WH,sy-109-3-wh,18203,SY 109/3 WH,no remote variant with matching SKU,no
SY 109/5 BL,sy-109-5-bl,18204,SY 109/5 BL,no remote variant with matching SKU,no
SY 109/5 CL,sy-109-5-cl,18205,SY 109/5 CL,no remote variant with matching SKU,no
SY 109/5 GR,sy-109-5-gr,18206,SY 109/5 GR,no remote variant with matching SKU,no
SY 109/5 PK,sy-109-5-pk,18207,SY 109/5 PK,no remote variant with matching SKU,no
SY 109/WL BG,sy-109-wl-bg,18208,SY 109/WL BG WALL LIGHT,no remote variant with matching SKU,no
SY 109/WL BK,sy-109-wl-bk,18209,SY 109/WL BK WALL LIGHT,no remote variant with matching SKU,no
SY 1264 GLASS,sy-1264-glass,18210,SY 1264 GLASS,no remote variant with matching SKU,no
SY 14/22,sy-14-22,18211,SY 14/22 WD CEILING LIGHT,no remote variant with matching SKU,no
SY 14/22 GY,sy-14-22-gy,18212,SY 14/22 GY CEILING LIGHT,no remote variant with matching SKU,no
SY 14/32,sy-14-32,18213,SY 14/32 WD CEILING LIGHT,no remote variant with matching SKU,no
SY 14/32 GY,sy-14-32-gy,18214,SY 14/32 GY CEILING LIGHT,no remote variant with matching SKU,no
SY 14/40,sy-14-40,18215,SY 14/40 WD CEILING LIGHT,no remote variant with matching SKU,no
SY 14/40 BR,sy-14-40-br,18216,SY 14/40 BR CEILING LIGHT,no remote variant with matching SKU,no
SY 14/40 GY,sy-14-40-gy,18217,SY 14/40 GY CEILING LIGHT,no remote variant with matching SKU,no
SY 15/22 GG,sy-15-22-gg,18218,SY 15/22 GG,no remote variant with matching SKU,no
SY 15/22 GY,sy-15-22-gy,18219,SY 15/22 GY CEILING LIGHT,no remote variant with matching SKU,no
SY 15/22 WH,sy-15-22-wh,18220,SY 15/22 WH CEILING LIGHT,no remote variant with matching SKU,no
SY 15/32,sy-15-32,18221,SY 15/32 CEILING LIGHT,no remote variant with matching SKU,no
SY 15/32 GY,sy-15-32-gy,18222,SY 15/32 GY CEILING LIGHT,no remote variant with matching SKU,no
SY 15/32 WH,sy-15-32-wh,18223,SY 15/32 WH CEILING LIGHT,no remote variant with matching SKU,no
SY 15/40 GY,sy-15-40-gy,18224,SY 15/40 GY CEILING LIGHT,no remote variant with matching SKU,no
SY 15/40 WH,sy-15-40-wh,18225,SY 15/40 WH CEILING LIGHT,no remote variant with matching SKU,no
SY 16/22 BR,sy-16-22-br,18226,SY 16/22 BR CEILING LIGHT,no remote variant with matching SKU,no
SY 16/22 GR,sy-16-22-gr,18227,SY 16/22 GR CEILING LIGHT,no remote variant with matching SKU,no
SY 16/32 BR,sy-16-32-br,18228,SY 16/32 BR CEILING LIGHT,no remote variant with matching SKU,no
SY 16/32 GR,sy-16-32-gr,18229,SY 16/32 GR CEILING LIGHT,no remote variant with matching SKU,no
SY 16/40 BR,sy-16-40-br,18230,SY 16/40 BR CEILING LIGHT,no remote variant with matching SKU,no
SY 16/40 GR,sy-16-40-gr,18231,SY 16/40 GR CEILING LIGHT,no remote variant with matching SKU,no
SY 17/32,sy-17-32,18232,SY 17/32,no remote variant with matching SKU,no
SY 17/40,sy-17-40,18233,SY 17/40,no remote variant with matching SKU,no
SY 18/32,sy-18-32,18234,SY 18/32,no remote variant with matching SKU,no
SY 18/40,sy-18-40,18235,SY 18/40,no remote variant with matching SKU,no
SY 18/40 BR,sy-18-40-br,18236,SY 18/40 BR,no remote variant with matching SKU,no
SY 19/40 GY,sy-19-40-gy,18237,SY 19/40 GY,no remote variant with matching SKU,no
SY 19/40 WH,sy-19-40-wh,18238,SY 19/40 WH,no remote variant with matching SKU,no
SY 20/40,sy-20-40,18239,SY 20/40,no remote variant with matching SKU,no
SY 2001 FR/CL G,sy-2001-fr-cl-g,18240,SY 2001 FR/CL GLASS ONLY,no remote variant with matching SKU,no
SY 2001/1 FR,sy-2001-1-fr,18241,SY 2001/1 FR,no remote variant with matching SKU,no
SY 2001/1 FR/CL,sy-2001-1-fr-cl,18242,SY 2001/1 FR/CL (E27),no remote variant with matching SKU,no
SY 2001/3 FR,sy-2001-3-fr,18243,SY 2001/3 FR,no remote variant with matching SKU,no
SY 2001/3 FR/CL,sy-2001-3-fr-cl,18244,SY 2001/3 FR/CL,no remote variant with matching SKU,no
SY 2002 GR,sy-2002-gr,18245,SY 2002 GREEN,no remote variant with matching SKU,no
SY 2002 WD,sy-2002-wd,18246,SY 2002 WOOD,no remote variant with matching SKU,no
SY 2002/1,sy-2002-1,18247,SY 2002/1,no remote variant with matching SKU,no
SY 2002/3,sy-2002-3,18248,SY 2002/3,no remote variant with matching SKU,no
SY 2003/1 FR,sy-2003-1-fr,18249,SY 2003/1 FR,no remote variant with matching SKU,no
SY 2003/2 FR,sy-2003-2-fr,18250,SY 2003/2 FR,no remote variant with matching SKU,no
SY 2003/MW,sy-2003-mw,18251,SY 2003/MW,no remote variant with matching SKU,no
SY 2003/TR,sy-2003-tr,18252,SY 2003/TR,no remote variant with matching SKU,no
SY 201,sy-201,18253,SY 201 WALL LIGHT,no remote variant with matching SKU,no
SY 2037/32 PRAB,sy-2037-32-prab,18254,SY 2037/32 PRAB,no remote variant with matching SKU,no
SY 2037/40 PARB,sy-2037-40-parb,18255,SY 2037/40 PRAB,no remote variant with matching SKU,no
SY 2038/32 PAB,sy-2038-32-pab,18256,SY 2038/32 PAB,no remote variant with matching SKU,no
SY 2038/40 PAB,sy-2038-40-pab,18257,SY 2038/40 PAB,no remote variant with matching SKU,no
SY 2090 - GLS,sy-2090-gls,18258,SY 2090 - GLASS ONLY,no remote variant with matching SKU,no
SY 2090/1 CL,sy-2090-1-cl,18259,SY 2090/1 - C/L,no remote variant with matching SKU,no
SY 2090/1 WL,sy-2090-1-wl,18260,SY 2090/1 WL,no remote variant with matching SKU,no
SY 2090/2 CL,sy-2090-2-cl,18261,SY 2090/2 - C/L,no remote variant with matching SKU,no
SY 2090/2 WL,sy-2090-2-wl,18262,SY 2090/2 WL,no remote variant with matching SKU,no
SY 2090/3,sy-2090-3,18263,SY 2090/3,no remote variant with matching SKU,no
SY 2090/3 - GLS,sy-2090-3-gls,18264,SY 2090/3 - GLASS ONLY,no remote variant with matching SKU,no
SY 2090/4,sy-2090-4,18265,SY 2090/4,no remote variant with matching SKU,no
SY 2090/5,sy-2090-5,18266,SY 2090/5,no remote variant with matching SKU,no
SY 2090/5 BG/GL,sy-2090-5-bg-gl,18267,SY 2090/5 BIG GLASS ONLY,no remote variant with matching SKU,no
SY 21/32,sy-21-32,18268,SY 21/32,no remote variant with matching SKU,no
SY 22/32,sy-22-32,18269,SY 22/32,no remote variant with matching SKU,no
SY 223/40 BK,sy-223-40-bk,18270,SY 223/40 BLACK,no remote variant with matching SKU,no
SY 223/40 WH,sy-223-40-wh,18271,SY 223/40 WHITE,no remote variant with matching SKU,no
SY 224/32 BK,sy-224-32-bk,18272,SY 224/32 BLACK,no remote variant with matching SKU,no
SY 224/32 WH,sy-224-32-wh,18273,SY 224/32 WHITE,no remote variant with matching SKU,no
SY 2906/22,sy-2906-22,18274,SY CL 2906/22 C/W LED SMD 12W,no remote variant with matching SKU,no
SY 2907/22 MB,sy-2907-22-mb,18275,SY 2907/22 MB,no remote variant with matching SKU,no
SY 2907/22 OP,sy-2907-22-op,18276,SY 2907/22 OP (CL3150) -PLEASE USE A43 CL3150/22 OP,no remote variant with matching SKU,no
SY 2907/32 OP,sy-2907-32-op,18277,SY 2907/32 OP (CL3152) -PLEASE USE A43 CL3150/32 OP,no remote variant with matching SKU,no
SY 2907/40 OP,sy-2907-40-op,18278,SY 2907/40 OP,no remote variant with matching SKU,no
SY 2908/22 MB,sy-2908-22-mb,18279,SY 2908/22 MB (CL2150),no remote variant with matching SKU,no
SY 2908/22 OP,sy-2908-22-op,18280,SY 2908/22 OP (CL2150),no remote variant with matching SKU,no
SY 2908/32 MB,sy-2908-32-mb,18281,SY 2908/32 MB (CL2150),no remote variant with matching SKU,no
SY 2908/32 OP,sy-2908-32-op,18282,SY 2908/32 OP,no remote variant with matching SKU,no
SY 2908/40 MB,sy-2908-40-mb,18283,SY 2908/40 MB (CL2150) C/W LED 731 36W WW OR DL,no remote variant with matching SKU,no
SY 2908/40 OP,sy-2908-40-op,18284,SY 2908/40 OP (CL2150) C/W PCB-R320D 34W 3000-6500K,no remote variant with matching SKU,no
SY 3996/22,sy-3996-22,18285,SY 3996/22 CEILING LIGHT,no remote variant with matching SKU,no
SY 3996/22 COVE,sy-3996-22-cove,18286,SY 3996/22 COVER ONLY,no remote variant with matching SKU,no
SY 3996/32,sy-3996-32,18287,SY 3996/32 CEILING LIGHT,no remote variant with matching SKU,no
SY 3996/32 COVE,sy-3996-32-cove,18288,SY 3996/32 COVER ONLY,no remote variant with matching SKU,no
SY 3996/40,sy-3996-40,18289,SY 3996/40 CEILING LIGHT,no remote variant with matching SKU,no
SY 3997/22,sy-3997-22,18290,SY 3997/22 CEILING LIGHT,no remote variant with matching SKU,no
SY 3997/32,sy-3997-32,18291,SY 3997/32 CEILING LIGHT,no remote variant with matching SKU,no
SY 3997/40,sy-3997-40,18292,SY 3997/40 CEILING LIGHT,no remote variant with matching SKU,no
SY 4021,sy-4021,18293,SY 4021/22 CEILING LIGHT,no remote variant with matching SKU,no
SY 4321,sy-4321,18294,SY 4321/32 CEILING LIGHT,no remote variant with matching SKU,no
SY 4402,sy-4402,18295,SY 4402/40 CEILING LIGHT,no remote variant with matching SKU,no
SY 503/B,sy-503-b,18296,SY 503/BLUE CEILING LIGHT,no remote variant with matching SKU,no
SY 503/C,sy-503-c,18297,SY 503/C CEILING LIGHT,no remote variant with matching SKU,no
SY 503/G,sy-503-g,18298,SY 503/GREEN CEILING LIGHT,no remote variant with matching SKU,no
SY 503/P,sy-503-p,18299,SY 503/PINK CEILING LIGHT,no remote variant with matching SKU,no
SY 503/R,sy-503-r,18300,SY 503/R CEILING LIGHT,no remote variant with matching SKU,no
SY 503/R BIG,sy-503-r-big,18301,SY 503/RED BIG GLASS ONLY,no remote variant with matching SKU,no
SY 505 GLASS,sy-505-glass,18302,SY 505 GLASS ONLY,no remote variant with matching SKU,no
SY 505/B,sy-505-b,18303,SY 505/BLUE CEILING LIGHT,no remote variant with matching SKU,no
SY 505/C,sy-505-c,18304,SY 505/C CEILING LIGHT,no remote variant with matching SKU,no
SY 505/G,sy-505-g,18305,SY 505/GREEN CEILING LIGHT,no remote variant with matching SKU,no
SY 505/P,sy-505-p,18306,SY 505/PINK CEILING LIGHT,no remote variant with matching SKU,no
SY 505/R,sy-505-r,18307,SY 505/R CEILING LIGHT,no remote variant with matching SKU,no
SY 511 GLASS,sy-511-glass,18308,SY 511 GLASS ONLY,no remote variant with matching SKU,no
SY 51151,sy-51151,18309,SY 51151 GREEN CEILING LIGHT,no remote variant with matching SKU,no
SY 51167,sy-51167,18310,SY 51167 CEILING LIGHT,no remote variant with matching SKU,no
SY 51188,sy-51188,18311,SY 51188 WHITE CEILING LIGHT,no remote variant with matching SKU,no
SY 51188 GLASS,sy-51188-glass,18312,SY 51188 GLASS ONLY,no remote variant with matching SKU,no
SY 51192 BK,sy-51192-bk,18313,SY 51192 BLACK CEILING LIGHT,no remote variant with matching SKU,no
SY 51192 O,sy-51192-o,18314,SY 51192 ORANGE CEILING LIGHT,no remote variant with matching SKU,no
SY 601/32YE BAS,sy-601-32ye-bas,18315,SY 601/32 YE BASE,no remote variant with matching SKU,no
SY 601/32YE GLA,sy-601-32ye-gla,18316,SY 601/32 YE GLASS,no remote variant with matching SKU,no
SY 602/32CL BAS,sy-602-32cl-bas,18317,SY 602/32 CL BASE,no remote variant with matching SKU,no
SY 602/32CL GLA,sy-602-32cl-gla,18318,SY 602/32 CL GLASS,no remote variant with matching SKU,no
SY 61/32 BR,sy-61-32-br,18319,SY 61/32 BR CEILING LIGHT,no remote variant with matching SKU,no
SY 61/32 GR,sy-61-32-gr,18320,SY 61/32 GR CEILING LIGHT,no remote variant with matching SKU,no
SY 61/32 WD,sy-61-32-wd,18321,SY 61/32 WD CEILING LIGHT,no remote variant with matching SKU,no
SY 615/32A,sy-615-32a,18322,SY 615/32A c/w BROWN CLOUD GLASS,no remote variant with matching SKU,no
SY 615/32B,sy-615-32b,18323,SY 615/32B C/W CHECKED GLASS,no remote variant with matching SKU,no
SY 615/32C,sy-615-32c,18324,SY 615/32C C/W D GLASS,no remote variant with matching SKU,no
SY 62/32 BR,sy-62-32-br,18325,SY 62/32 BR CEILING LIGHT,no remote variant with matching SKU,no
SY 62/32 GR,sy-62-32-gr,18326,SY 62/32 GR CEILING LIGHT,no remote variant with matching SKU,no
SY 6601/32 BL,sy-6601-32-bl,18327,SY 6601/32 BLUE CEILING LIGHT,no remote variant with matching SKU,no
SY 6601/32 GR,sy-6601-32-gr,18328,SY 6601/32 GREEN CEILING LIGHT,no remote variant with matching SKU,no
SY 6601/32 PK,sy-6601-32-pk,18329,SY 6601/32 PINK CEILING LIGHT,no remote variant with matching SKU,no
SY 6601/40 BL,sy-6601-40-bl,18330,SY 6601/40 BLUE CEILING LIGHT,no remote variant with matching SKU,no
SY 6601/40 GR,sy-6601-40-gr,18331,SY 6601/40 GREEN CEILING LIGHT,no remote variant with matching SKU,no
SY 6601/40 PK,sy-6601-40-pk,18332,SY 6601/40 PINK CEILING LIGHT,no remote variant with matching SKU,no
SY 6602/32 BL,sy-6602-32-bl,18333,SY 6602/32 BLUE CEILING LIGHT,no remote variant with matching SKU,no
SY 6602/32 GR,sy-6602-32-gr,18334,SY 6602/32 GREEN CEILING LIGHT,no remote variant with matching SKU,no
SY 6602/32 PK,sy-6602-32-pk,18335,SY 6602/32 PINK CEILING LIGHT,no remote variant with matching SKU,no
SY 6602/40 BL,sy-6602-40-bl,18336,SY 6602/40 BLUE CEILING LIGHT,no remote variant with matching SKU,no
SY 6602/40 GR,sy-6602-40-gr,18337,SY 6602/40 GREEN CEILING LIGHT,no remote variant with matching SKU,no
SY 6602/40 PK,sy-6602-40-pk,18338,SY 6602/40 PINK CEILING LIGHT,no remote variant with matching SKU,no
SY 6891 BK,sy-6891-bk,18339,SY 6891 BK PENDANT LIGHT,no remote variant with matching SKU,no
SY 6891 WH,sy-6891-wh,18340,SY 6891 WH PENDANT LIGHT,no remote variant with matching SKU,no
SY 6892/BL,sy-6892-bl,18341,SY 6892/BL PENDANT LIGHT,no remote variant with matching SKU,no
SY 6892/BR,sy-6892-br,18342,SY 6892/BROWN PENDANT LIGHT,no remote variant with matching SKU,no
SY 6892/GR,sy-6892-gr,18343,SY 6892/GREEN PENDANT LIGHT,no remote variant with matching SKU,no
SY 6892/GY,sy-6892-gy,18344,SY 6892/GY PENDANT LIGHT,no remote variant with matching SKU,no
SY 6892/PAB,sy-6892-pab,18345,SY 6892/PAB PENDANT LIGHT,no remote variant with matching SKU,no
SY 6892/SB,sy-6892-sb,18346,SY 6892/SB PENDANT LIGHT,no remote variant with matching SKU,no
SY 6892/WD,sy-6892-wd,18347,SY 6892/WOOD PENDANT LIGHT,no remote variant with matching SKU,no
SY 6896 BR,sy-6896-br,18348,SY 6896 BROWN,no remote variant with matching SKU,no
SY 6896 GY,sy-6896-gy,18349,SY 6896 GRAY,no remote variant with matching SKU,no
SY 6897 BR,sy-6897-br,18350,SY 6897 BROWN,no remote variant with matching SKU,no
SY 6897 VG,sy-6897-vg,18351,SY 6897 VG,no remote variant with matching SKU,no
SY 7001,sy-7001,18352,SY SP 7001 (1 X E27),no remote variant with matching SKU,no
SY 8001/WL BR,sy-8001-wl-br,18353,SY 8001/WL BR,no remote variant with matching SKU,no
SY 8001/WL VG,sy-8001-wl-vg,18354,SY 8001/WL VG,no remote variant with matching SKU,no
SY 8001/WL WD,sy-8001-wl-wd,18355,SY 8001/WL WD,no remote variant with matching SKU,no
SY 801/32,sy-801-32,18356,SY 801/32 SV (1xCircular 32W),no remote variant with matching SKU,no
SY 801/40,sy-801-40,18357,SY 801/40 SV (1xCircular 40W),no remote variant with matching SKU,no
SY 801/WL,sy-801-wl,18358,SY 801/WL,no remote variant with matching SKU,no
SY 805 WH,sy-805-wh,18359,SY 805 WH/E27X1,no remote variant with matching SKU,no
SY 805/32,sy-805-32,18360,SY 801/32,no remote variant with matching SKU,no
SY 805/40,sy-805-40,18361,SY 801/40,no remote variant with matching SKU,no
SY 805/WL,sy-805-wl,18362,SY 801/WL,no remote variant with matching SKU,no
SY 810,sy-810,18363,SY 810 DOWN LIGHT,no remote variant with matching SKU,no
SY 810 ALUM,sy-810-alum,18364,SY 810 ALUMINIUM DOWNLIGHT,no remote variant with matching SKU,no
SY 810 SILVER,sy-810-silver,18365,SY 810 SILVER DOWN LIGHT,no remote variant with matching SKU,no
SY 8101/32 BASE,sy-8101-32-base,18366,SY 8101/32 BASE,no remote variant with matching SKU,no
SY 8101/32 GLAS,sy-8101-32-glas,18367,SY 8101/32 GLASS,no remote variant with matching SKU,no
SY 8101/40 BASE,sy-8101-40-base,18368,SY 8101/40 BASE,no remote variant with matching SKU,no
SY 8101/40 GL,sy-8101-40-gl,18369,SY 8101/40 GLASS,no remote variant with matching SKU,no
SY 8102/WL BASE,sy-8102-wl-base,18370,SY 8102/WL BASE,no remote variant with matching SKU,no
SY 8102/WL GLAS,sy-8102-wl-glas,18371,SY 8102/WL GLASS,no remote variant with matching SKU,no
SY 8103/WL SH,sy-8103-wl-sh,18372,SY 8103/WL SH,no remote variant with matching SKU,no
SY 8104/WL SBB,sy-8104-wl-sbb,18373,SY 8104/WL SBB,no remote variant with matching SKU,no
SY 8202/32,sy-8202-32,18374,SY 8202/32 WH CEILING LIGHT,no remote variant with matching SKU,no
SY 8216/22,sy-8216-22,18375,SY 8216/22 CEILING LIGHT,no remote variant with matching SKU,no
SY 8216/22 BASE,sy-8216-22-base,18376,SY 8216/22 BASE ONLY,no remote variant with matching SKU,no
SY 8216/22A,sy-8216-22a,18377,SY 8216/22A CEILING LIGHT,no remote variant with matching SKU,no
SY 8216/22A GL,sy-8216-22a-gl,18378,SY 8216/22A GLASS ONLY,no remote variant with matching SKU,no
